Item Code,Quantity,Price,Rate,Product,Unit
2391399,"52,659,984","8,868,845,907",168.4171782,"Green tea (not fermented), black tea (fermented) and partly fermented tea, n.e.c.",METRES
2391401,534,"3,645,216",6826.247191,Herb Tea,METRES
2391403,"1,878,031","747,564,865",398.0577877,Instant Tea,METRES
2391404,"51,753","8,551,962",165.2457249,Tea Bag,METRES
2391499,"750,068","12,751,157",17.00000133,"Extracts, essences and concentrates of tea or mate, and preparations with a basis thereof or with a basis LITRES",METRES
2392100,"12,377","254,450,232",20558.31235,"Pepper (piper spp.), processed",METRES
2392201,"95,872","1,752,678,217",18281.44001,Chillies  processed,METRES
2392202,"69,193","8,317,369,288",120205.3573,Chillies dry,METRES
2392203,"724,831","237,457,774",327.6043298,Peppers processed,METRES
2392204,"454,239","197,908,169",435.6917152,"Peppers, dry",METRES
2392299,"28,003,151","3,800,004,037",135.6991589,"Chillies and peppers, dry (capsicum spp., pimenta), processed; n.e.c",KG
2392301,"196,924","172,004,662",873.4570799,"Cardamoms, processed ilachi",KG
2392304,"3,162,155","817,974,249",258.6762031,Nutmeg processed,KG
2392399,"37,022,780","9,100,536,207",245.8090993,"Nutmeg, mace, cardamoms, processed; n.e.c",0
2392401,"1,507,372","240,894,493",159.8109113,Anise processed,METRES
2392402,"246,274","36,925,774",149.9377685,Badian processed,METRES
2392403,"102,623","33,971,384",331.0308995,Caraway processed,METRES
2392404,"16,599,571","1,856,840,205",111.8607345,Coriander processed,METRES
2392405,"7,527,364","1,146,093,787",152.2569902,Cumin  processed,METRES
2392499,"190,918,567","40,409,264,493",211.65707,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, processed; n.e.c",SQ.METRE
2392500,"61,400","19,980,715",325.4188111,"Cinnamon (canella), processed",0
2392600,378,"73,665,340",194881.8519,"Cloves (whole stems), processed",METRES
2392800,"302,053","135,494,208",448.577594,"Vanilla, processed",METRES
2399200,"6,443,288","1,715,154,012",266.1923558,Soups and broths and preparations thereof,NOS
2399300,"3,896,711,027","4,027,210,735",1.033489706,"Eggs, not in shell, and egg yolks, fresh or preserved; egg albumin",NOS
2399400,"4,832,395","151,711,375",31.39465524,Vinegar and substitutes therefor obtained from acetic acid,NOS
2399600,"2,486,096","3,807,947,296",1531.697608,"Yeasts (active or inactive); other single-cell micro-organisms, dead; prepared baking powders",NOS
2399700,"75,550,687","5,185,856,995",68.64076557,Other prepared dishes and meals,NOS
2411001,"174,030,355","8,625,724,994",49.56448543,Neutral Grain Spirit,T
2411099,"260,594,594","11,218,038,628",43.04785627,"Undenatured ethyl alcohol of an alcoholic strength by volume of 80% vol or higher, n.e.c.",T
2413101,"1,037,553,020","226,976,863,095",218.7617006,Country Liqour and it variant,T
2413102,"1,559,363","101,939,704",65.37265794,Gin,T
2413103,"627,155,133","151,477,076,717",241.5304743,Liqueurs,T
2413104,"78,433,087","7,650,632,482",97.54343192,Rum,T
2413105,"2,303,618","435,281,095",188.9554149,Vodka,T
2413106,"511,110,446","93,306,087,240",182.5556256,Whisky,T
2413199,"652,651,913","53,567,738,803",82.0770425,"Spirits, liqueurs and other spirituous beverages of an alcoholic strength by volume of about 40% vol,",NOS
2413900,"934,571,134","11,323,919,247",12.11670127,Other spirituous beverages and undenatured ethyl alcohol of an alcoholic strength by volume of less,TH.NOS
2421199,"7,892,610","2,420,506,694",306.6801342,Sparkling wine of fresh grapes; n.e.c,NOS
2421201,"127,497,196","55,408,829,188",434.58861,"Burnt Wine, Brandy",NOS
2421202,"626,396","149,593,861",238.8167565,Red Wine,NOS
2421204,"52,179","3,856,583",73.91063455,White Wine,0
2421299,"2,758,642","1,034,682,043",375.0693432,"Wine of fresh grapes, except sparkling wine; grape must, n.e.c.",NOS
2422001,"25,498,782","7,854,605,631",308.0384636,Fortified Wine,T
2422099,"1,822,924","941,972,506",516.7371245,"Vermouth and other wine of fresh grapes flavoured with plats or aromatic substances, n.e.c.",T
2423001,"13,809","1,000,454",72.44941705,Apple Cider,T
2423003,"13,405,740","456,010,512",34.01606416,Other fermented beverages,T
2423099,"34,677,271","2,245,420,393",64.75193486,"Cider, perry, mead and other fermented beverages, except wine of fresh grapes and beer made from",T
2431000,"1,692,834,633","133,004,333,530",78.56900546,Beer made from malt,T
2432000,"171,707,984","6,834,817,042",39.80488783,"Malt, whether or not roasted",T
2441001,"57,006,952","10,291,589,638",180.5321856,Bottled Mineral Water,T
2441002,"22,278,675","383,585,810",17.21762223,Vitamin Fortified Mineral Water,T
2441099,"5,669,509","5,717,246,687",1008.420074,"Bottled waters, not sweetened or flavoured, n.e.c.",T
2449001,"129,210,725","2,541,920,912",19.67267742,Soda water,T
2449002,"4,712,036,697","144,199,705,375",30.60241561,"Soft drink , carbonated beverage other than soda water",T
2449099,"96,986,788","4,350,497,407",44.85659848,"Other non-alcoholic caloric beverages, n.e.c.",T
2501002,"16,568","931,367,730",56214.85575,"Tobacco dust, processed",METRES
2501003,"374,966","2,739,140,191",7305.036166,"Tobacco leaf, raw",TH.NOS
2501004,"13,666","1,130,685,518",82737.12264,Tobacco tooth powder (gudaku),METRES
2501005,"421,206","35,378,331,464",83992.9428,"Tobacco, chewing (scented or not )",TH.NOS
2501006,"44,484","4,974,578,966",111828.4994,"Tobacco, crushed",0
2501007,"73,908","11,208,339,061",151652.5824,"Tobacco, dried",METRES
2501008,"221,907","9,615,038,731",43329.13667,"Tobacco, graded",METRES
2501009,1,"1,030,869",1030869,"Tobacco, smoking",NOS
2501010,872,"500,263,321",573696.469,"Tobacco, virginia",NOS
2501099,"348,512","2,549,542,197",7315.507635,Cured stemmed/stripped tobacco leaves; n.e.c,NOS
2502001,"5,818","7,272,335",1249.97164,Cheroots,NOS
2502002,"85,124,402","258,031,944,068",3031.233559,Cigarettes,NOS
2502099,"1,341,873","1,413,643,535",1053.485341,"Cigars, cheroots, cigarillos and cigarettes of tobacco or tobacco substitutes; n.e.c",NOS
2509001,"198,102,018","58,739,470,882",296.5112192,Biri,NOS
2509099,"9,849,623","9,319,467,832",946.1750802,Other manufactured tobacco and manufactured tobacco substitutes; n.e.c,NOS
2613099,"34,727,000","1,122,800,098",32.33219391,"Wool, degreased or carbonized, not carded or combed; n.e.c",NOS
2614099,"14,990","47,324,355",3157.061708,Noils of wool or of fine animal hair; n.e.c,NOS
2615000,"4,619,589","3,561,457,864",770.9469098,"Wool and fine or coarse animal hair, carded or combed",NOS
2616000,"119,829,030","16,466,210,184",137.4141991,"Cotton, carded or combed",NOS
2617001,"3,431","138,090,118",40247.77558,Jute bast fibres  processed,NOS
2617002,"8,746","35,039,815",4006.381775,Other  bast fibres  processed,NOS
2617099,"1,193","19,276,083",16157.65549,"Jute and other textile bast fibres (except flax, true hemp and ramie), processed but not spun; tow and",NOS
2619000,"6,751,043","688,779,515",102.0256448,"Other vegetable textile fibres, processed but not spun; tow and waste of these fibres",NOS
2621000,"54,876,921","8,594,244,067",156.6094436,"Synthetic staple fibres, carded, combed or otherwise processed for spinning",NOS
2622000,"1,707","121,414,480",71127.4048,"Artificial staple fibres, carded, combed or otherwise processed for spinning",NOS
2631001,"81,422","208,293,315",2558.19453,"Raw silk yarn, mulberry",NOS
2631002,"5,580,735","165,556,273",29.6656754,"Raw silk yarn, waste",0
2631004,"1,029,847","1,244,772,721",1208.696749,Silk and spun silk yarn,NOS
2631005,"1,549,221","109,847,584",70.90504454,Silk embroidery thread,NOS
2631006,"115,117","2,152,793,009",18700.91306,"Silk yarn, bleached",NOS
2631007,"283,711","429,311,192",1513.198967,"Silk yarn, cocoon",NOS
2631008,"1,115,354","630,542,596",565.3295689,"Silk yarn, thread",NOS
2631009,"27,540","3,304,906",120.0038489,"Silk yarn, thrown",NOS
2631010,"250,485","662,165,210",2643.532387,"Silk yarn, unbleached",NOS
2631011,"5,522,173","1,025,760,495",185.7530532,Spun silk yarn,NOS
2631012,"129,018","57,127,014",442.7832861,"Threads, silk",NOS
2632000,"25,381,842","7,301,290,644",287.6580291,"Yarn of wool, containing 85% or more by weight of wool, not put up for retail sale",NOS
2633000,"9,734,274","4,395,088,285",451.5065309,"Yarn of wool, containing less than 85% by weight of wool, not put up for retail sale",NOS
2634000,"246,725","66,439,556",269.2858689,"Yarn of wool, not put up for retail sale; yarn of fine or coarse animal hair or of horse hair (including",NOS
2635000,"10,375,741","2,208,709,574",212.8724661,Cotton sewing thread,NOS
2636001,"7,130,718","1,218,156,477",170.8322327,"Staple fibre, long-cotton",NOS
2636003,"280,423,767","59,952,916,460",213.7939915,"Yarn dyed, cotton",NOS
2636004,"509,608,543","105,124,109,711",206.2840413,"Yarn unbleached, cotton",NOS
2636005,"255,426,150","43,996,848,243",172.2488016,"Yarn, finished / processed - cotton (knitted)",NOS
2636006,"138,297,983","33,508,773,229",242.2940126,"Yarn, finished / processed - cotton (not knitte",NOS
2636007,"555,501,322","119,796,669,385",215.6550572,"Yarn, grey-cotton",NOS
2636008,"3,619,565","882,735,543",243.8789034,"Yarn, hose-cotton",NOS
2636009,"54,536,653","1,137,250,414",20.85295579,"Yarn, salvage- cotton",NOS
2636099,"1,323,047,679","253,425,508,175",191.546769,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton; n.e.c",NOS
2637000,"198,112,069","39,770,965,228",200.7498353,"Cotton yarn (other than sewing thread), containing less than 85% by weight of cotton",NOS
2638001,"12,188,923","3,614,161,816",296.5119901,Yarn flax,NOS
2638005,"62,582,950","4,606,122,169",73.60027242,"Yarn, coir",NOS
2638006,"43,613,880","3,317,704,456",76.06992214,"Yarn, jute",NOS
2638099,"13,927,981","438,315,383",31.47013074,"Yarn of vegetable textile fibres other than cotton (including flax, jute, coir and true hemp); paper yarn;",NOS
2641000,"21,273,514","9,053,289,081",425.5662267,Sewing thread of man-made filaments or staple fibres,NOS
2642000,"56,451,995","9,668,922,384",171.2768944,"Yarn of man-made filaments, multiple or cabled (other than sewing thread, high tenacity yarn of",NOS
2643001,"130,670","100,679,099",770.4836535,Art Silk Fibre,NOS
2643002,"32,945,862","5,889,691,818",178.768788,"Fibre, acrylic",NOS
2643003,"79,996,655","13,008,496,132",162.6130009,"Fibre, polypropylene",NOS
2643004,"8,261,349","2,348,295,634",284.2508692,"Fibres, synthetic",NOS
2643005,"20,696,989","6,148,442,127",297.0694011,"Polypropylenee Staple, Fibre, PPSF",NOS
2643006,"139,570,862","17,173,666,794",123.0462186,"Staple fibre, acrylic",NOS
2643007,"507,241,713","50,338,174,684",99.23902825,"Staple fibre/fibrefill, polyester, PSFF",NOS
2643008,"27,571,125","5,476,772,380",198.6415999,"Staple yarn, synthetic",NOS
2643009,"59,371,404","13,882,117,450",233.8182444,"Yarn, acrylic",NOS
2643011,"324,181,527","68,561,518,692",211.4911338,"Yarn, man made synthetic",NOS
2643012,"10,389,529","844,666,333",81.29977143,"Yarn, mono filament",NOS
2643013,"400,481,793","32,104,744,418",80.16530334,"Yarn, nylon, twisted or not",NOS
2643014,"448,344,199","60,235,771,338",134.3516242,"Yarn, polyester",NOS
2643015,"450,963,500","51,118,395,287",113.353731,"Yarn, Polyester Filament, PFY",NOS
2643016,"10,561,804","1,563,497,341",148.0331713,"Yarn, Polypropylene Filament, PPFY",NOS
2643017,"145,162,323","26,591,317,730",183.1833301,"Yarn, polyster blended",NOS
2643018,"2,465,414","356,006,065",144.400115,"Yarn, polythene",NOS
2643019,"536,220","109,442,423",204.0998527,"Yarn, rayon  non-cellulose",NOS
2643021,"1,575,517","223,017,277",141.5518062,"Yarn, spun noil",NOS
2643023,"614,033,545","85,790,291,895",139.7159693,"Yarn, textorised and twisted",NOS
2643024,"26,392,100","5,496,357,050",208.2576623,"Yarn, viscose",NOS
2643099,"258,457,509","55,091,790,949",213.1560857,"Yarn (other than sewing thread) of synthetic staple fibres, containing 85% or more by weight of such",NOS
2644000,"13,069,182","2,788,703,262",213.3800923,"Yarn (other than sewing thread) of synthetic staple fibres, containing less than 85% by weight of such",NOS
2645000,"153,718,980","35,308,225,029",229.6933341,"Yarn (other than sewing thread) of artificial staple fibres, containing 85% or more by weight of such",NOS
2646000,"269,600","58,633,720",217.4841246,"Yarn (other than sewing thread) of artificial staple fibres, containing less than 85% by weight of such",NOS
2651001,"8,238,718","4,594,486,896",557.6701249,"Children's clothings, silk",NOS
2651004,"250,453","368,709,358",1472.16986,Raw silk,NOS
2651006,"4,199,714","2,200,225,527",523.8988957,Sarees/artificial silk sarees,METRES
2651007,"1,563,407","610,292,560",390.3606419,"Scarf, silk",METRES
2651008,"49,894","30,292,029",607.1276907,"Shawls, tussar",NOS
2651009,"2,437,648","1,138,108,562",466.8879846,"Shirts, silk",NOS
2651010,"10,496,437","6,372,479,008",607.1087749,Silk  fabrics excludeds handloom,NOS
2651011,"576,004","176,466,896",306.3640114,Silk cloth with jari,NOS
2651012,"690,815","460,857,853",667.1219545,Silk fabrics and silk waste fabric,NOS
2651013,"165,478","53,388,937",322.6346523,Silk fabrics handloom,NOS
2651015,"901,742","519,569,811",576.1845528,Silk sarees,NOS
2651016,5,"4,164,187",832837.4,Silk waste ( raw),NOS
2651019,"478,665","72,347,531",151.1443933,Stain cloth,NOS
2651099,"1,512,948","278,464,530",184.0542636,Woven fabrics of silk or of silk waste ; n.e.c,NOS
2652001,"16,463,323","1,342,939,954",81.5716216,"Cloth, fabrics of carded wool",NOS
2652002,"6,086,647","2,487,258,695",408.6418508,"Cloth, woollen (carded wool)",NOS
2652003,"211,604","71,420,666",337.5203966,Felt woollen (carded wool),NOS
2652004,"3,454,594","78,956,746",22.85557898,"Flannel, woollen (carded wool)",NOS
2652006,"7,398","1,884,882",254.782644,Tweeds / fabric (carded wool),NOS
2652099,"1,856,811","941,193,358",506.8870003,"Woven fabrics of carded wool or of carded fine animal hair, containing 85% or more by weight of",NOS
2653001,"36,043,118","7,398,410,400",205.2655489,"Cloth, fabrics of combed wool",NOS
2653002,"231,262","72,863,085",315.0672614,"Cloth, woollen (combed wool)",NOS
2653003,"11,764","9,995,676",849.683441,Felt woollen (combed wool),NOS
2653006,"3,007,805","156,899,985",52.16428093,Tweeds / fabric (combed wool),NOS
2653099,"2,287,901","184,902,606",80.81757296,"Woven fabrics of combed wool or of combed fine animal hair, containing 85% or more by weight of",NOS
2654000,"7,571,916","1,510,629,525",199.5042635,"Woven fabrics of wool or fine animal hair, containing less than 85% by weight of wool or fine animal",NOS
2655000,"142,873","14,775,145",103.414536,Woven fabrics of coarse animal hair or of horsehair,NOS
2656000,"1,998,512,275","4,233,749,800",2.118450736,Woven fabrics of flax,NOS
2657001,511,"16,366,025",32027.44618,"Caddies, jute",NOS
2657002,"10,711","801,388,193",74819.17589,"Canvas cloth, jute",NOS
2657003,"34,099","2,303,934,933",67566.05569,Fabrics hessian,SQ.METRE
2657004,123,"2,507,970",20390,"Felt, jute",SQ.METRE
2657005,"122,708","7,312,515,778",59592.82017,Gunny and hessian cloth,SQ.METRE
2657006,"138,582","8,471,317,266",61128.55397,Hessian cloth,SQ.METRE
2657007,"788,769","43,032,954,400",54557.10658,Jute sacking cloth,SQ.METRE
2657008,"371,857","20,416,003,409",54902.83472,"Sacking cloth, jute",SQ.METRE
2657099,"13,002","1,449,890,197",111512.8593,"Woven fabrics of jute and other textile bast fibres (except flax, true hemp and ramie); n.e.c",SQ.METRE
2659000,"7,137","1,154,852,779",161812.075,Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn,SQ.METRE
2661000,"20,760","1,353,095,679",65178.01922,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200",SQ.METRE
2662000,"870,285","1,548,939,738",1779.807463,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200 g/m2",SQ.METRE
2663000,"335,541","946,779,518",2821.650761,"Woven fabrics of cotton, containing less than 85% by weight of cotton, mixed mainly or solely with",SQ.METRE
2669001,"83,768,203","8,620,124,406",102.9044924,"Cloth bleached, cotton",SQ.METRE
2669002,"121,380,066","14,430,656,923",118.8881947,"Cloth dyed, cotton",SQ.METRE
2669003,"773,180,419","81,834,063,787",105.8408384,"Cloth finished /processed, cotton",SQ.METRE
2669004,"513,592,946","62,600,944,390",121.888248,Cotton fabrics,SQ.METRE
2669005,"147,913,013","12,644,448,063",85.48570411,Cotton mersidized cloth,SQ.METRE
2669006,"279,904,912","7,866,965,942",28.10585168,Cotton polyester cloth,SQ.METRE
2669007,"1,384,276","108,970,555",78.7202516,Cotton printed shirtings,SQ.METRE
2669008,"22,588,966","2,208,830,390",97.78359886,Cotton woven,T
2669009,"237,552,394","17,525,885,712",73.77692734,"Dyed/printed textiles, cotton",NOS
2669010,"1,197,803,457","146,993,410,247",122.7191401,"Fabrics, cotton",Pair
2669011,"7,797,537","2,352,956,872",301.7564228,"Furnishing cloth, cotton",Pair
2669012,"54,174,393","8,199,495,970",151.3537211,"Garment cloth, cotton",Pair
2669013,"265,340,015","19,733,421,132",74.37031739,Grey cloth (bleached / unbleached),Pair
2669014,"67,130,063","3,922,301,862",58.42839537,Grey cotton - others,Pair
2669016,"43,322,462","1,959,407,071",45.22843302,"Grey shirtings, cotton",Pair
